5.12	1.49314
5.93	0.881186
4.45	1.66475
5.2	2.99063
5.27	2.99063
4.76	1.13467
3.71	1.14473
4.45	1.60684
3.94	1.60684
4.8	1.54422
4.3	1.53385
4.64	1.58985
3.51	0.983791
4.81	2.30253
3.57	0.600224
5.12	1.11872
5.22	1.11872
4.1	1.65924
3.59	1.19954
3.79	1.0624
4.14	1.0624
5.17	1.40272
4.06	0.288577
5.32	2.31134
5.5	2.31134
3.53	0.340507
4.68	2.00621
4.9	1.30192
4.3	2.10545
4.25	1.46685
3.94	1.03273
3.57	1.3625
3.76	0.189222
3.59	0.189222
4.24	1.29701
4.13	1.29701
3.56	0.24386
3.96	1.80369
3.54	0.126724
4.92	2.41905
4.91	2.41905
4.63	3.24324
4.78	2.47378
4.65	2.47378
3.77	1.54398
4.64	2.97829
4.44	2.97829
5.27	1.61184
5.82	1.61184
3.87	0.137479
4.21	0.137479
4.47	1.68597
5.8	0.713188
5.31	0.713188
4.34	2.70402
4.55	3.77177
3.72	1.88971
3.62	1.83533
4.7	1.85709
5.69	1.97335
4.69	0.947374
4.62	1.61667
5.04	0.211304
4.8	0.211304
5.56	1.45244
3.68	1.15959
6.5	1.77387
3.65	1.92894
3.64	0.116646
5.37	1.01418
5.57	1.01418
5.08	1.77292
3.86	1.76656
6.08	1.41375
5.63	2.62763
4.57	2.07989
4.5	2.3811
4.42	0.121685
6.36	2.23577
5.19	1.93287
5.08	1.71656
3.59	1.63195
4.17	1.69731
3.81	1.56121
4.75	1.69715
6.15	1.87747
4.37	1.82102
4.73	0.195735
4.6	1.66081
4.35	0.24392
4.73	1.34599
4.77	1.82214
3.82	2.47178
5.6	1.95889
0.02	2.42789
-0.16	1.5909
0.09	0.0741835
-0.04	0.461995
0.08	0.116766
0	1.41874
-0.14	1.6013
-0.02	0.815544
0.01	0.877012
-0.26	0.782364
-0.19	0.179104
-0.52	0.00411315
-0.43	1.85218
-0.13	0.0364158
0	0.21546
-0.95	0.0106348
-0.08	0.839845
-0.06	0.270687
0	0.20111
0	0.196677
0	0.519095
0.04	0.655252
-0.02	0.608786
0.02	0.108047
-0.13	1.36455
0	0.596637
0.08	2.04379
0	0.00339283
0.09	0.116807
0.1	0.000701867
-0.42	1.10623
-0.21	0.0485226
-0.08	1.25657
0	1.41627
-0.07	0.0530101
-0.08	1.22985
-0.75	0.129971
0.1	0.537499
-0.03	0.403026
-0.06	0.611885
-0.25	0.53365
-0.64	0.00136016
0.04	0.333202
-0.03	0.199111
-0.21	0.511112
0.07	1.14041
-0.05	0.181162
0.04	0.00184832
-0.11	0.0159096
-0.43	-0.0017753
-0.19	1.71913
0.1	0.910862
-0.01	1.26687
0.01	0.844461
-0.47	0.259274
0.02	1.63477
-0.2	0.0534871
0.01	0.180716
0	0.0173109
-1.11	0.190382
-0.24	0.333719
-0.51	0.0453253
-0.24	0.425559
-0.16	1.38067
-0.48	0.422383
0.07	2.04508
-0.42	1.64964
-0.74	0.102716
0.04	2.68532
-0.13	0.0253407
-0.06	0.117189
0.04	0.580272
-0.02	0.00377707
0.04	0.938552
0.03	0.421269
-0.03	0.70876
-0.76	0.512568
-0.48	0.0110996
0	1.46162
0.05	1.48534
-0.02	0.00434269
0.04	0.246932
-0.42	0.204388
-0.04	1.14553
-0.04	0.0872802
-0.12	0.104362
-0.49	0.05838
-0.07	0.00948361
-0.05	0.736889
0.07	0.657644
-0.74	0.333893
-0.2	0.0852512
-0.95	0.00188053
0.06	0.44792
-0.02	1.18964
-0.01	1.07612
-0.07	0.411542
0	0.266721
-0.07	0.0534351
-0.53	0.345498
-0.52	0.187091
-0.07	0.483803
0.05	0.0361219
0.01	0.351428
0	0.189467
-0.09	2.20139
0	0.165116
-0.02	0.278962
-0.68	0.00167353
0	0.185903
0.05	0.867441
0	0.00337348
-0.04	0.351008
0.07	0.0185796
0	0.30237
0.08	0.0637421
0	0.768498
-0.13	0.526645
-0.05	0.380612
0	0.0345259
-0.2	1.61231
0.05	0.613209
0.02	0.447095
-0.24	0.545499
0.02	1.00541
-0.57	0.0523517
-0.08	-0.000176468
-0.19	0.175585
-0.33	0.0175907
-0.13	0.461503
0	0.0811858
0.01	1.81174
-0.25	0.446961
0.03	1.01515
-0.12	1.07939
-0.36	0.00477371
-0.33	0.183086
-0.1	0.267385
0.1	0.0216996
-0.08	0.0728719
0	0.0137104
-0.17	0.228566
-0.15	0.399671
0	0.347652
-0.26	0.462036
-0.41	0.878112
-0.32	-0.00299641
-0.91	0.0418824
0	-0.00292553
-0.26	0.0113511
-0.61	0.148883
-0.45	0.315727
-0.49	0.649554
-0.22	0.244666
-0.53	0.029932
-0.04	0.0359918
-0.27	0.115593
-0.15	-0.00115563
-0.04	0.145843
-0.37	-0.00082663
0	0.0189644
-0.47	-0.000232718
-0.36	0.0472745
-0.81	0.384882
-0.69	0.020313
-0.02	-0.00187842
-0.35	-0.00250752
-0.7	0.363489
-0.61	0.185238
-0.57	-0.002572
-0.45	-0.00121072
0	0.306474
-0.9	-0.000181306
-0.19	-0.00221445
0	0.927491
-0.83	-0.00313358
0.09	0.54275
-0.15	0.310077
-0.27	-0.000804542
-0.38	-0.00285543
-0.36	0.0107006
-0.21	0.736123
-0.79	0.0230171
-0.4	0.432332
-0.55	0.394056
-1.07	0.939392
-0.27	0.171913
-0.49	-0.000412559
-0.21	0.588481
-0.73	-0.00269244
-0.19	0.0045833
-0.26	-0.000379232
0	0.0402758
-1.14	-0.000911584
-0.49	0.000271811
-0.23	0.00151439
-0.57	0.321987
-0.14	-0.000572074
-0.47	0.417078
-1.35	0.316438
-0.54	-0.00311556
-0.94	-0.00290709
0	-0.00255188
-0.34	0.181957
-0.87	0.0785913
-0.09	-0.00312853
-0.56	-0.00226695
-0.48	0.36838
-0.03	0.0841276
-0.82	0.00319272
-0.54	-0.0015746
-0.68	-0.00297564
-1.18	0.000256267
-0.89	0.607418
-0.55	0.000837442
-0.08	0.000923042
-0.37	0.392544
-0.2	0.0180708
0	0.0112503
0.01	0.0562449
-0.02	0.0489684
-0.51	0.542199
-0.04	0.692678
-0.38	-0.00169748
-0.19	0.0210683
-0.57	0.00101927
-0.27	0.440108
-0.3	0.109871
-0.07	-0.000970625
-0.61	0.331627
0	1.39736
-0.81	-0.00306311
-0.18	-0.00166686
0	-0.0025596
-0.27	0.243689
0	0.259489
-0.08	0.11026
-0.83	0.000733799
0	0.012163
-0.36	1.15685
-0.41	5.36563e-06
-0.09	1.1431
-0.73	0.0553546
0	-0.00240982
-0.03	-0.00230525
-0.36	0.0223698
-0.15	0.0196372
-0.16	0.00284258
-0.71	0.250049
0.1	0.000152222
-0.31	0.00467557
-0.87	0.0354425
-0.15	-0.00295872
-0.04	-0.00227258
-0.03	0.0584682
-0.66	-0.00299544
-0.62	-0.00158353
-0.5	-0.00307496
-0.5	0.306659
-0.48	0.00710365
0	-0.0022998
-0.42	-0.00191204
-0.31	0.0894104
-0.63	0.0115519
-0.1	0.0289636
0.06	0.948237
-0.45	0.000428565
-0.55	-0.00178211
-0.2	0.0148183
-0.44	0.000122236
-0.58	-0.00297551
-0.07	0.167667
-0.55	0.0507188
-0.11	0.205106
0.09	0.241482
-0.14	-0.00174847
0	0.0273379
-0.27	0.399742
-0.07	0.376907
0	-0.00275962
0.05	0.895776
-0.14	0.0614161
0	0.00658501
0	0.192217
-0.47	0.690137
-0.48	0.236334
-0.53	-0.000556122
-0.57	0.888479
-0.84	0.0204776
-0.58	-0.00260714
-0.54	0.00314317
0.03	0.0992129
0	0.54154
-0.24	0.97247
-0.02	0.494679
-0.57	0.265872
-0.5	0.169676
-0.99	0.302624
-0.7	0.001788
-0.95	0.116004
0	0.132291
-0.14	0.299212
-0.5	0.00146422
-0.69	-0.00266903
-0.18	4.96606e-06
-0.14	0.154954
-0.49	0.991706
-0.13	0.952881
-0.32	-0.00110347
-0.56	0.446285
-0.43	-0.00270633
-0.74	0.538248
-0.77	-0.00214004
-0.46	0.00163524
-1.08	-0.00274678
-0.32	0.00475656
-0.4	0.88793
-0.05	-0.00176615
-0.37	0.0160862
-0.46	0.00594729
-0.06	0.0272268
-0.16	1.22988
0	0.351806
-0.11	-0.00231509
-0.06	-0.000576579
0.01	-0.00112813
-0.05	0.00580224
-0.84	0.00746431
0.1	-0.00226982
-0.22	0.182909
0	0.00603078
-0.07	0.37361
-0.08	0.323243
-0.26	-0.001314
-0.82	-0.00153828
0.03	0.191768
-0.48	0.298989
-1.16	-0.00301238
-0.7	0.0591458
-0.42	-0.0025377
-0.02	0.00168413
0	0.00434646
0	0.00169687
-1.08	0.118343
-0.54	1.62039
-0.45	0.158636
0	0.0828569
-0.57	0.00486329
-0.18	0.559697
-0.44	-0.00257686
-0.53	0.0069979
-0.38	0.400794
-0.13	-0.00262573
0	0.232401
0	-0.00257083
0.05	0.278423
-0.38	0.189567
-0.34	0.0782011
-0.3	0.0365462
-0.81	0.0295911
-0.61	0.000574317
0	0.010168
-0.49	-0.00299635
-0.39	-0.00224958
-0.31	0.194068
-0.69	-0.00278771
-0.28	0.144124
-0.37	0.150922
-0.33	0.10842
-0.6	0.560767
-1.06	-0.00315912
-0.62	-0.00253583
-0.58	0.00201643
-0.15	0.0489018
-0.16	0.26889
-0.52	0.218866
-0.02	0.142535
-0.64	0.307409
-0.42	0.0367488
-0.22	0.350117
-0.97	0.00569157
-0.82	0.0232807
-0.48	-0.00113493
-0.29	1.09729
-0.14	0.00548502
-0.76	0.00416687
-0.3	0.341061
0	-0.00258376
-0.29	-0.00226088
-0.24	0.000151594
0.06	1.26556
-0.7	0.115542
0	0.167295
-0.3	0.108306
0.01	0.321838
-0.65	0.0301962
0	0.502025
-0.2	0.878375
-1.05	0.308608
-0.05	0.284909
-0.35	0.561664
-0.31	0.291464
-1.06	0.179951
-0.39	0.000658046
-0.46	0.00279979
0	1.77588
-0.09	0.362782
-0.23	0.464688
-0.51	-0.00120073
-0.15	0.0203911
-0.23	0.000484927
-0.36	0.0132995
-0.43	0.011781
-0.16	0.17868
-0.21	0.000210334
-0.07	0.892781
-0.48	0.316633
-0.5	-0.00258911
-0.66	0.00561256
-0.45	0.0259331
-0.21	1.07997
-0.08	-0.00223032
-0.54	-0.00207164
-0.51	0.0249878
-0.01	0.37421
0.01	0.243094
-0.27	0.00131462
-0.16	0.985582
0.04	0.00598928
0.03	0.189821
-0.57	-0.00178372
-0.06	0.000679373
0	0.00919745
-0.37	0.00430619
0.05	0.247819
-0.93	0.00505427
-0.55	0.194256
-0.44	0.0129828
-0.06	-0.00275318
0	0.0318374
-0.23	-0.000658953
0.09	0.107423
0	0.00189743
-0.28	0.190433
-0.27	0.0305208
-1.14	0.59129
-0.43	0.181057
-0.07	-0.00184919
0	0.00645068
-1.23	-0.0031856
-0.09	0.486739
-0.65	0.325099
-0.26	0.162039
-0.67	-0.00090371
-0.01	0.923559
-0.07	0.00181475
-0.33	0.00703335
-0.01	0.300075
-0.4	0.945317
-0.4	-0.000865156
-0.1	0.000596863
-0.03	0.241769
-0.33	0.115679
0	0.699321
0.01	-3.61916e-05
-0.91	0.0157299
-0.32	1.14429
-0.56	0.0490796
-0.35	-0.00299446
-0.67	0.202697
-0.78	0.147409
-0.47	-0.00116578
-0.31	-0.00281872
0.07	0.246731
-0.25	-0.00258071
-0.04	-0.00264037
-0.87	0.212755
-0.27	-0.00229132
-0.58	0.0353256
0.1	0.232598
-0.45	-0.00241649
-0.27	-0.00313442
0	0.0683376
-0.03	0.336094
-0.14	0.0219894
0.1	0.19088
-0.04	1.63093
-0.29	-0.00290742
-0.1	-0.00301852
0	0.000511772
-0.32	0.614538
-0.25	0.00586838
-0.2	0.0156761
-0.11	-0.00120643
-0.48	-0.00133946
-0.14	-0.0027328
0.03	2.13264
-0.1	0.116521
-1.33	-0.00300463
-0.32	0.0274569
-0.32	-0.00185844
-0.98	0.09502
-0.28	0.428168
-0.5	-0.003112
-0.21	0.0011545
-0.2	0.388458
-0.55	0.433709
-0.44	-0.00290812
0	0.413981
-0.29	-0.00102837
-0.43	0.0177619
0.04	0.0638753
-0.55	0.00298867
0	0.691014
-0.13	0.305621
-0.03	0.308054
0.02	0.88364
-0.48	0.125686
-0.51	0.523969
0	0.297737
-0.15	0.312181
-0.29	3.28404e-06
-0.07	0.14097
0.02	1.47839
-0.49	0.198239
-0.01	0.0216226
-0.58	0.249689
0	-0.000772284
-0.32	0.327847
-0.14	-0.00206807
0.03	0.197951
0	0.0360023
-0.21	-0.00206555
-0.53	-0.00202175
0	0.307769
-0.14	-0.00248109
0.01	0.252565
-0.8	-0.00224052
-0.26	0.190062
-0.17	0.398016
-0.6	0.497502
-0.59	0.745548
-0.4	0.347416
0	0.43338
0.06	0.154393
-0.1	0.161203
-0.34	0.000160034
-0.82	0.000184342
-1.04	-0.00174829
-0.3	0.292031
-0.1	0.242425
-0.16	0.0117531
0.05	-0.00206925
-1.06	-0.00149828
-0.61	-0.0023613
-0.06	0.000893408
-0.5	-0.00215473
-0.18	0.00442061
-0.75	0.179306
0	1.38915
-0.36	0.241616
-0.35	-9.40532e-05
0	0.182828
-0.03	0.895068
-0.13	-0.00220288
-0.51	0.00811638
-0.45	0.00254368
0	0.00911967
-0.63	-0.00196806
-0.07	0.549432
-0.13	0.0620752
-0.32	0.00751777
-0.61	-0.0011713
0.09	0.250181
-0.75	-0.000796262
-0.35	0.573085
-0.47	-0.00236389
-0.08	0.000243867
-0.63	0.0190665
0	0.0135535
-1.02	0.223952
-0.77	0.0165506
-0.9	-0.0012534
-0.94	0.00286721
-0.64	0.213512
-0.7	0.00247459
-0.07	0.310222
0	-0.000970771
-0.68	-0.00221763
-0.6	-0.0024281
-0.89	0.54798
-0.71	0.00046835
-0.38	0.0140146
0.03	0.214444
-0.36	0.78796
0	0.172188
-0.57	0.0244745
-0.4	0.285531
-1.49	-0.00184799
-0.1	0.0114648
