Error on the test set seq only: 37625.2
Error on the training set: 3548.56
Number of parameters: 262

Base Parameters
0.341655	0.363364	0.798538	-0.143759	0.0485967
0.0642912	0.56614	-0.0786258	0.0543969	-0.0644576
-0.115475	-0.0284343	-0.198058	-0.117817	-0.182903
-0.0978959	-0.161258	-0.00603225	-0.133327	-0.134524
0.120495	0.159902	0.416041	-0.0172829	-0.165289
-0.212069	-0.226271	-0.206743	-0.130217	-0.242832
-0.0327181	0.161031	-0.126425	-0.109721	-0.131499
-0.134741	0.00518822	-0.232578	-0.180275	-0.131369
0.427633	1.09442	0.399105	-0.146478	0.487611
-0.106171	0.067867	-0.232503	-0.02662	-0.130841
0.292935	0.898067	0.196708	0.0915673	-0.00521664
0.143842	0.767317	-0.125539	-0.101894	-0.0707511
0.288628	1.31284	0.267518	0.0394126	-0.0647065
0.13898	0.524903	-0.0769993	0.026204	-0.18253
0.541744	0.765368	0.932796	0.186101	0.446683
0.223546	0.661487	0.732156	-0.163672	-0.211349
0.222587	1.20858	1.6739	-0.109625	0.0300073
0.277731	1.73658	0.947712	-0.0212618	0.223149
0.0752224	0.509223	-0.214387	-0.0574634	0.0389163
0.0190827	0.562344	-0.127806	-0.032559	-0.174048
0.390105	1.5936	0.116206	0.18598	0.0495354
0.27484	1.30048	-0.171751	0.0616174	-0.0700124
-0.165912	0.0216794	-0.195599	-0.0935788	-0.267376
-0.0319781	-0.0918369	-0.138946	-0.0344419	0.0373562
-0.0672938	-0.0471676	-0.128474	0.00545937	-0.192039
-0.026214	0.10106	-0.159662	-0.130337	-0.152655
0.107307	0.515306	0.180714	-0.0874788	-0.0348604
-0.156756	-0.167702	-0.157904	-0.0515417	-0.0677
0.0995125	0.232678	0.120045	-0.00136433	-0.0869405
-0.169983	-0.117245	-0.224561	-0.0679429	-0.206976
-0.155287	-0.263747	-0.0814263	-0.149597	-0.124894
-0.1569	-0.0724862	-0.0957175	-0.114384	-0.109393
0.844127	0.773172	1.697	0.276762	0.194862
